product_id,product_type,product_name,size,colour,quantity,description,price
1226,Trousers,Tracksuit Bottoms,S,red,57,"A red coloured, S sized, Tracksuit Bottoms Trousers",112.0
1227,Trousers,Tracksuit Bottoms,M,red,78,"A red coloured, M sized, Tracksuit Bottoms Trousers",112.0
1228,Trousers,Tracksuit Bottoms,L,red,43,"A red coloured, L sized, Tracksuit Bottoms Trousers",112.0
1229,Trousers,Tracksuit Bottoms,XL,red,45,"A red coloured, XL sized, Tracksuit Bottoms Trousers",112.0
1230,Trousers,Tracksuit Bottoms,XS,orange,57,"A orange coloured, XS sized, Tracksuit Bottoms Trousers",112.0
1231,Trousers,Tracksuit Bottoms,S,orange,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers",112.0
1232,Trousers,Tracksuit Bottoms,M,orange,47,"A orange coloured, M sized, Tracksuit Bottoms Trousers",112.0
1233,Trousers,Tracksuit Bottoms,L,orange,73,"A orange coloured, L sized, Tracksuit Bottoms Trousers",112.0
1234,Trousers,Tracksuit Bottoms,XL,orange,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",112.0
1235,Trousers,Tracksuit Bottoms,XS,yellow,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",112.0
1236,Trousers,Tracksuit Bottoms,S,yellow,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",112.0
1237,Trousers,Tracksuit Bottoms,M,yellow,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers",112.0
1238,Trousers,Tracksuit Bottoms,L,yellow,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers",112.0
1239,Trousers,Tracksuit Bottoms,XL,yellow,59,"A yellow coloured, XL sized, Tracksuit Bottoms Trousers",112.0
1240,Trousers,Tracksuit Bottoms,XS,green,69,"A green coloured, XS sized, Tracksuit Bottoms Trousers",112.0
1241,Trousers,Tracksuit Bottoms,S,green,72,"A green coloured, S sized, Tracksuit Bottoms Trousers",112.0
1242,Trousers,Tracksuit Bottoms,M,green,47,"A green coloured, M sized, Tracksuit Bottoms Trousers",112.0
1243,Trousers,Tracksuit Bottoms,L,green,66,"A green coloured, L sized, Tracksuit Bottoms Trousers",112.0
1244,Trousers,Tracksuit Bottoms,XL,green,49,"A green coloured, XL sized, Tracksuit Bottoms Trousers",112.0
1245,Trousers,Tracksuit Bottoms,XS,blue,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",112.0
1246,Trousers,Tracksuit Bottoms,S,blue,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers",112.0
1247,Trousers,Tracksuit Bottoms,M,blue,61,"A blue coloured, M sized, Tracksuit Bottoms Trousers",112.0
1248,Trousers,Tracksuit Bottoms,L,blue,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers",112.0
1249,Trousers,Tracksuit Bottoms,XL,blue,68,"A blue coloured, XL sized, Tracksuit Bottoms Trousers",112.0
1250,Trousers,Tracksuit Bottoms,XS,indigo,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers",112.0
1252,Trousers,Tracksuit Bottoms,M,indigo,59,"A indigo coloured, M sized, Tracksuit Bottoms Trousers",112.0
1253,Trousers,Tracksuit Bottoms,L,indigo,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",112.0
1254,Trousers,Tracksuit Bottoms,XL,indigo,54,"A indigo coloured, XL sized, Tracksuit Bottoms Trousers",112.0
1255,Trousers,Tracksuit Bottoms,XS,violet,67,"A violet coloured, XS sized, Tracksuit Bottoms Trousers",112.0
1256,Trousers,Tracksuit Bottoms,S,violet,48,"A violet coloured, S sized, Tracksuit Bottoms Trousers",112.0
1257,Trousers,Tracksuit Bottoms,M,violet,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",112.0
1258,Trousers,Tracksuit Bottoms,L,violet,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers",112.0
1259,Trousers,Tracksuit Bottoms,XL,violet,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",112.0
